block	ks	kn	org_chr1	start1	stop1	gene1	org_chr2	start2	stop2	gene2
#1f	NA	NA	a6807_8	2701150	2705314	Sb08g002600	b8082_10	3578948	3584868	GRMZM2G088313
#1f	0.1190	0.0244	a6807_8	2719639	2717460	Sb08g002610	b8082_10	3599378	3597102	GRMZM2G129804
#1f	0.4736	0.1562	a6807_8	2742800	2742162	Sb08g002630	b8082_10	3624784	3624161	GRMZM2G467576
#1f	125.7045	0.3229	a6807_8	2790402	2789826	Sb08g002670	b8082_10	3770411	3769511	GRMZM2G093997
#1f	0.4875	0.0850	a6807_8	2879367	2877982	Sb08g002730	b8082_10	3833940	3832639	GRMZM2G044736
#1f	0.3697	0.1006	a6807_8	2911260	2912597	Sb08g002740	b8082_10	3920190	3921533	GRMZM2G125001
#1f	0.1914	0.0396	a6807_8	2918486	2917514	Sb08g002750	b8082_10	4053842	4053071	GRMZM2G054481
#1f	NA	NA	a6807_8	2929482	2924339	Sb08g002760	b8082_10	4090335	4084126	GRMZM2G036685
#1f	0.5400	0.0589	a6807_8	2939975	2939126	Sb08g002780	b8082_10	4111702	4110657	GRMZM2G407189
#1f	0.4447	0.0515	a6807_8	2982445	2984445	Sb08g002810	b8082_10	4137947	4139996	GRMZM2G022318
#1f	0.2651	0.0363	a6807_8	3005977	2998210	Sb08g002830	b8082_10	4189583	4164051	GRMZM2G003732
#1f	NA	NA	a6807_8	3021120	3017498	Sb08g002836	b8082_10	4193119	4190719	GRMZM2G003750
#1f	NA	NA	a6807_8	3064073	3060200	Sb08g002850	b8082_10	4201431	4199544	GRMZM2G003762
#1f	68.1286	1.0354	a6807_8	3081279	3080509	Sb08g002860	b8082_10	4213014	4207787	GRMZM2G004414
#1f	0.1799	0.0388	a6807_8	3092572	3095897	Sb08g002870	b8082_10	4215823	4218989	GRMZM2G004445
#1f	NA	NA	a6807_8	3108067	3103416	Sb08g002890	b8082_10	4224421	4220171	GRMZM2G004534
#1f	0.9528	0.2878	a6807_8	3228428	3229083	Sb08g002970	b8082_10	4263420	4262884	GRMZM2G031317
#1f	63.4132	0.5610	a6807_8	3307878	3303590	Sb08g003050	b8082_10	4512022	4515353	GRMZM2G050774
#1f	0.4201	0.0582	a6807_8	3339648	3341195	Sb08g003080	b8082_10	4632412	4633953	GRMZM2G159208
#1f	0.4682	0.0343	a6807_8	3382469	3380940	Sb08g003110	b8082_10	4640716	4639187	GRMZM2G159179
#1f	29.3543	0.6785	a6807_8	3420815	3419700	Sb08g003130	b8082_10	4816698	4814027	GRMZM2G702950
#1f	0.8498	0.1150	a6807_8	3547081	3549754	Sb08g003190	b8082_10	4912573	4909891	GRMZM2G313875
#1f	0.4486	0.0821	a6807_8	3561808	3562356	Sb08g003200	b8082_10	4985681	4988042	GRMZM2G044423
#1f	0.1286	0.0632	a6807_8	3573178	3572345	Sb08g003210	b8082_10	4989238	4988672	GRMZM2G338454
#1f	0.1053	0.0480	a6807_8	3587300	3585132	Sb08g003240	b8082_10	5012233	5010242	GRMZM2G465444
#1f	0.1288	0.0365	a6807_8	3592512	3588867	Sb08g003250	b8082_10	5056364	5051563	GRMZM2G066496
#1f	0.2507	0.0700	a6807_8	3599732	3595908	Sb08g003260	b8082_10	5060459	5058130	GRMZM2G366264
#1f	0.1922	0.0187	a6807_8	3641108	3643819	Sb08g003290	b8082_10	5116007	5118712	GRMZM2G051637
#1f	0.3473	0.0915	a6807_8	3647705	3648526	Sb08g003300	b8082_10	5169322	5170137	GRMZM2G464328
#1f	NA	NA	a6807_8	3655253	3649258	Sb08g003310	b8082_10	5174851	5170771	GRMZM2G164113
#1f	0.1124	0.0167	a6807_8	3670871	3666583	Sb08g003320	b8082_10	5260381	5257031	GRMZM2G113228
#1f	0.1111	0.0188	a6807_8	3681899	3674404	Sb08g003330	b8082_10	5269889	5261026	GRMZM2G020446
#1f	0.2125	0.0230	a6807_8	3895016	3901266	Sb08g003440	b8082_10	5389012	5383435	GRMZM2G104310
#1f	0.1121	0.0280	a6807_8	3923063	3925535	Sb08g003480	b8082_10	5424604	5427131	GRMZM2G065804
#1f	NA	NA	a6807_8	3928755	3929276	Sb08g003490	b8082_10	5431521	5432030	GRMZM2G365770
#1f	0.7725	0.0764	a6807_8	4002734	4001711	Sb08g003550	b8082_10	5597566	5598563	AC207755
#1f	0.1346	0.0334	a6807_8	4106440	4102818	Sb08g003590	b8082_10	5881988	5878499	GRMZM2G148411
#1f	0.5348	0.0902	a6807_8	4116299	4116694	Sb08g003600	b8082_10	5900277	5900717	GRMZM2G148404
#1f	0.7573	0.1676	a6807_8	4142676	4144544	Sb08g003620	b8082_10	5924518	5925531	GRMZM2G057753
#1f	0.3844	0.0973	a6807_8	4165467	4171487	Sb08g003640	b8082_10	6065822	6056595	GRMZM2G180596
#1f	0.1442	0.0388	a6807_8	4209082	4204769	Sb08g003670	b8082_10	6191158	6187208	GRMZM2G052515
#1f	0.3327	0.1769	a6807_8	4257304	4255910	Sb08g003700	b8082_10	6206376	6205057	GRMZM2G052499
#1f	2.7775	0.0482	a6807_8	4288847	4288203	Sb08g003720	b8082_10	6389072	6388431	GRMZM2G163998
#1f	0.4869	0.1012	a6807_8	4310856	4308359	Sb08g003750	b8082_10	6672653	6670685	GRMZM2G031925
#1f	0.1123	0.0360	a6807_8	4371609	4376386	Sb08g003770	b8082_10	6687701	6692442	GRMZM2G031656
#1f	0.5774	0.1596	a6807_8	4388663	4390027	Sb08g003790	b8082_10	6698523	6699554	GRMZM2G031624
#1f	84.5005	1.3039	a6807_8	4490293	4495416	Sb08g003883	b8082_10	7018537	7019886	GRMZM2G156506
#1f	0.1623	0.0089	a6807_8	4608350	4604806	Sb08g003930	b8082_10	7418258	7415413	GRMZM2G033680
#1f	0.2635	0.0382	a6807_8	4613142	4616475	Sb08g003940	b8082_10	7486559	7483151	GRMZM2G136266
#1f	NA	NA	a6807_8	4641574	4650194	Sb08g003960	b8082_10	7634360	7646365	GRMZM2G465833
#1f	62.4204	1.0764	a6807_8	4668052	4669851	Sb08g003980	b8082_10	7823401	7824470	GRMZM2G163550
#1f	0.4747	0.0342	a6807_8	4752107	4750011	Sb08g004090	b8082_10	7906831	7904780	GRMZM2G343437
#1f	0.1676	0.0430	a6807_8	4757996	4755476	Sb08g004100	b8082_10	8029782	8032689	GRMZM2G153409
#1f	NA	NA	a6807_8	4870477	4869569	Sb08g004190	b8082_10	8398978	8398431	GRMZM2G136910
#1f	0.5421	0.3859	a6807_8	4948643	4945565	Sb08g004223	b8082_10	8479717	8482264	GRMZM2G472449
#1f	0.1308	0.0108	a6807_8	5019321	5022757	Sb08g004240	b8082_10	8688370	8692218	GRMZM2G001904
#1f	0.1776	0.0090	a6807_8	5088083	5086587	Sb08g004300	b8082_10	8774623	8773145	GRMZM2G419806
#1f	NA	NA	a6807_8	5100049	5107306	Sb08g004320	b8082_10	8911323	8927744	GRMZM2G118316
#1f	NA	NA	a6807_8	5111271	5116047	Sb08g004330	b8082_10	9080193	9082208	GRMZM2G324131
#1f	0.3912	0.0004	a6807_8	5260203	5257748	Sb08g004390	b8082_10	9089247	9087688	GRMZM2G028432
#1f	0.6058	0.0358	a6807_8	5267799	5263138	Sb08g004400	b8082_10	9130346	9128705	AC215313
#1f	0.1469	0.0586	a6807_8	5299196	5294789	Sb08g004420	b8082_10	9147420	9142644	GRMZM2G142019
#1f	NA	NA	a6807_8	5339542	5345025	Sb08g004460	b8082_10	9562896	9558441	GRMZM2G082320
#1f	0.7621	0.0109	a6807_8	5411816	5410418	Sb08g004500	b8082_10	9747987	9746617	GRMZM2G046284
#1f	NA	NA	a6807_8	5417134	5413820	Sb08g004510	b8082_10	9753025	9749616	GRMZM2G347226
#1f	NA	NA	a6807_8	5479797	5486611	Sb08g004570	b8082_10	9830855	9836781	GRMZM2G093950
#1f	0.6663	0.0476	a6807_8	5520240	5518924	Sb08g004600	b8082_10	9842318	9841101	GRMZM2G093895
#1f	0.1632	0.0303	a6807_8	5577657	5582278	Sb08g004650	b8082_10	9945652	9949477	AC233898
#1f	1.4640	0.0875	a6807_8	5631814	5632383	Sb08g004680	b8082_10	10092921	10093451	GRMZM2G320023
#1f	0.1235	0.0077	a6807_8	5821354	5816377	Sb08g004730	b8082_10	10138637	10134498	GRMZM2G026231
#1f	0.1222	0.0176	a6807_8	5935874	5939192	Sb08g004780	b8082_10	10155212	10158628	GRMZM2G103740
#1f	0.4790	0.0694	a6807_8	5972670	5975345	Sb08g004800	b8082_10	10165539	10167774	GRMZM2G103662
#1f	NA	NA	a6807_8	6034476	6040362	Sb08g004840	b8082_10	10169986	10173558	GRMZM2G103546
#1f	0.2958	0.0352	a6807_8	6042857	6045827	Sb08g004850	b8082_10	10218256	10221562	GRMZM2G319435
#1f	0.1383	0.0334	a6807_8	6062793	6066412	Sb08g004880	b8082_10	10277437	10282385	GRMZM2G014397
#1f	0.1112	0.0248	a6807_8	6074798	6067668	Sb08g004890	b8082_10	10351584	10337611	GRMZM2G005848
#1f	0.4511	0.2157	a6807_8	6086296	6081334	Sb08g004900	b8082_10	10369641	10357915	GRMZM2G118106
#1f	0.1314	0.0001	a6807_8	6111837	6114959	Sb08g004910	b8082_10	10371457	10377172	GRMZM2G118113
#1f	0.3191	0.0210	a6807_8	6218215	6214869	Sb08g004950	b8082_10	10434407	10432470	GRMZM2G078517
#1f	0.7499	0.0720	a6807_8	6361444	6359720	Sb08g005010	b8082_10	11678843	11674388	GRMZM2G413943
#1f	0.5282	0.0587	a6807_8	6409526	6408969	Sb08g005030	b8082_10	11821966	11821394	GRMZM2G036508
#1f	0.1769	0.0206	a6807_8	6416997	6412674	Sb08g005050	b8082_10	11828733	11824328	GRMZM2G036534
#1f	1.4547	0.4941	a6807_8	6507949	6503116	Sb08g005100	b8082_10	11883994	11878823	GRMZM2G059214
#2f	0.1807	0.0395	a6807_8	9722406	9717701	Sb08g006370	b8082_10	29847106	29857565	GRMZM2G042089
#2f	0.2072	0.0394	a6807_8	9726870	9728963	Sb08g006380	b8082_10	30113600	30111534	GRMZM2G132140
#2f	0.3754	0.0634	a6807_8	9730972	9733733	Sb08g006390	b8082_10	30162542	30165126	GRMZM2G087655
#2f	0.1264	0.0157	a6807_8	9737697	9735060	Sb08g006400	b8082_10	30169386	30166408	GRMZM2G087692
#2f	0.7418	0.0555	a6807_8	9744726	9743815	Sb08g006410	b8082_10	30340440	30341369	GRMZM2G073943
#2f	0.4104	0.1047	a6807_8	9825625	9826038	Sb08g006420	b8082_10	30627745	30628158	GRMZM2G174427
#2f	0.1461	0.0580	a6807_8	10171083	10166284	Sb08g006520	b8082_10	30977740	30972417	GRMZM2G117028
#2f	0.1815	0.0174	a6807_8	10183508	10179459	Sb08g006530	b8082_10	31276221	31272109	GRMZM2G115424
#2f	NA	NA	a6807_8	10540152	10532527	Sb08g006600	b8082_10	31456641	31453103	GRMZM2G073908
#2f	NA	NA	a6807_8	10727658	10730402	Sb08g006690	b8082_10	31690907	31688079	GRMZM2G124974
#2f	0.3611	0.1663	a6807_8	10957077	10959737	Sb08g006760	b8082_10	31712869	31694773	GRMZM2G425986
#2f	64.0614	1.0974	a6807_8	11535504	11537921	Sb08g006890	b8082_10	32150573	32151865	GRMZM2G403789
#2f	0.1635	0.0370	a6807_8	11548854	11547259	Sb08g006900	b8082_10	32492607	32490902	GRMZM2G027431
#2f	NA	NA	a6807_8	11870916	11872347	Sb08g007120	b8082_10	32786538	32789315	GRMZM2G059702
#2f	NA	NA	a6807_8	11923120	11919574	Sb08g007130	b8082_10	32978839	32976360	GRMZM2G109783
#2f	NA	NA	a6807_8	12088556	12093240	Sb08g007150	b8082_10	33314154	33310249	GRMZM2G700208
#2f	NA	NA	a6807_8	12286814	12279462	Sb08g007220	b8082_10	33608767	33620360	GRMZM2G171518
#2f	2.9940	0.4418	a6807_8	12351604	12355600	Sb08g007240	b8082_10	33748256	33746729	GRMZM2G080650
#2f	0.8800	0.0415	a6807_8	12585775	12585290	Sb08g007280	b8082_10	34002887	34002408	GRMZM2G133588
#2f	0.4948	0.1800	a6807_8	13544669	13573750	Sb08g007586	b8082_10	34235731	34240440	GRMZM2G016890
#2f	0.2664	0.1472	a6807_8	13872324	13866818	Sb08g007640	b8082_10	34509474	34502666	GRMZM2G325643
#2f	75.0142	1.1278	a6807_8	14078898	14082130	Sb08g007660	b8082_10	34916270	34918033	GRMZM2G341379
#2f	NA	NA	a6807_8	14246307	14247229	Sb08g007690	b8082_10	34934924	34934102	GRMZM2G003090
#2f	NA	NA	a6807_8	14616230	14621805	Sb08g007750	b8082_10	35587459	35592985	GRMZM2G009443
#3f	0.0874	0.0095	a6807_8	15207712	15206989	Sb08g008180	b8082_10	45542867	45542424	AC214791
#3f	13.4306	18.0839	a6807_8	15287687	15288636	Sb08g008190	b8082_10	45941415	45940366	GRMZM2G049915
#3f	NA	NA	a6807_8	15737353	15738671	Sb08g008250	b8082_10	46257050	46258057	GRMZM2G035305
#3f	0.1120	0.0604	a6807_8	15747832	15752456	Sb08g008270	b8082_10	46699708	46721044	GRMZM2G022283
#3f	0.2438	0.0170	a6807_8	15754402	15758958	Sb08g008280	b8082_10	46789559	46814348	GRMZM2G095323
#3f	0.1041	0.0363	a6807_8	15827351	15823402	Sb08g008300	b8082_10	47071151	47068745	GRMZM2G164622
#3f	0.4379	0.0282	a6807_8	15903225	15909481	Sb08g008310	b8082_10	47648269	47653116	GRMZM2G012176
#3f	0.1731	0.0207	a6807_8	15912621	15917310	Sb08g008320	b8082_10	47696675	47708189	GRMZM2G010406
#3f	NA	NA	a6807_8	15924396	15919248	Sb08g008330	b8082_10	47763633	47749227	GRMZM2G010095
#3f	0.1622	0.0239	a6807_8	16075685	16078804	Sb08g008360	b8082_10	48089146	48092350	GRMZM2G173209
#4f	NA	NA	a6807_8	6639697	6642796	Sb08g005180	b8082_10	15605798	15608793	GRMZM2G088689
#4f	NA	NA	a6807_8	6665742	6661819	Sb08g005200	b8082_10	15864536	15867988	GRMZM2G152757
#4f	0.3119	0.0409	a6807_8	6671363	6672458	Sb08g005210	b8082_10	15878057	15879085	GRMZM2G399183
#4f	0.1988	0.0253	a6807_8	6819115	6825758	Sb08g005250	b8082_10	16258378	16264592	GRMZM2G181251
#4f	0.3343	0.0245	a6807_8	6828165	6827530	Sb08g005260	b8082_10	16266850	16266224	GRMZM2G181258
#4f	0.1339	0.0297	a6807_8	6841487	6847104	Sb08g005280	b8082_10	16407425	16411869	GRMZM2G310674
#4f	NA	NA	a6807_8	6855826	6856686	Sb08g005300	b8082_10	16424887	16425596	GRMZM2G009048
#4f	NA	NA	a6807_8	6904792	6906960	Sb08g005320	b8082_10	16540079	16556449	GRMZM2G028307
#4f	0.7065	0.0909	a6807_8	7039217	7037207	Sb08g005370	b8082_10	16569832	16572611	GRMZM2G091819
#5f	0.2181	0.0754	a6807_8	219484	223460	Sb08g000390	b8082_10	119814	124126	GRMZM2G109674
#5f	0.3861	0.0383	a6807_8	374960	379690	Sb08g000470	b8082_10	572768	568260	GRMZM2G066165
#5f	NA	NA	a6807_8	388193	393555	Sb08g000480	b8082_10	624402	633976	GRMZM2G057576
#5f	0.2067	0.0713	a6807_8	459414	456567	Sb08g000520	b8082_10	638014	635508	GRMZM2G057557
#5f	0.1896	0.0301	a6807_8	461359	460091	Sb08g000530	b8082_10	640222	638954	GRMZM2G057525
#5f	0.1393	0.0163	a6807_8	475989	470415	Sb08g000540	b8082_10	647525	642081	GRMZM2G057441
#6f	3.3942	0.3293	a6807_8	3949226	3948214	Sb08g003520	b8082_10	114309672	114308746	GRMZM2G014022
#6f	NA	NA	a6807_8	4165467	4171487	Sb08g003640	b8082_10	114494974	114496579	GRMZM2G027241
#6f	91.7911	0.4251	a6807_8	4236644	4234043	Sb08g003680	b8082_10	114651835	114655121	GRMZM2G049681
#6f	134.0750	0.2831	a6807_8	4288847	4288203	Sb08g003720	b8082_10	114668763	114669583	GRMZM2G045844
#6f	76.5026	0.7281	a6807_8	4388663	4390027	Sb08g003790	b8082_10	115234521	115233187	GRMZM2G059042
#1r	0.4495	0.0330	a6807_8	44232326	44227680	Sb08g016520	b8082_10	29595674	29598881	GRMZM2G102683
#1r	0.6032	0.1318	a6807_8	44373458	44372877	Sb08g016550	b8082_10	29281319	29281879	GRMZM2G406108
#1r	0.1710	0.0462	a6807_8	44421314	44426113	Sb08g016580	b8082_10	29200294	29196067	GRMZM2G120530
#1r	NA	NA	a6807_8	44483186	44482005	Sb08g016600	b8082_10	29193963	29195114	GRMZM2G420407
#1r	NA	NA	a6807_8	44547279	44544581	Sb08g016620	b8082_10	28597011	28594614	GRMZM2G052606
#1r	0.3371	0.0258	a6807_8	44578962	44583899	Sb08g016630	b8082_10	28369466	28367721	GRMZM2G383088
#1r	0.2985	0.0243	a6807_8	44663680	44665480	Sb08g016640	b8082_10	27926351	27924567	GRMZM2G027298
#1r	5.1897	1.1912	a6807_8	44683555	44684850	Sb08g016645	b8082_10	27642925	27645636	AC203972
#1r	NA	NA	a6807_8	44690643	44687681	Sb08g016650	b8082_10	27529609	27532158	GRMZM2G084463
#1r	0.1795	0.0122	a6807_8	44706585	44709476	Sb08g016670	b8082_10	27484006	27481136	GRMZM2G401561
#1r	NA	NA	a6807_8	44720728	44724300	Sb08g016690	b8082_10	27454925	27457087	GRMZM2G073860
#1r	0.3966	0.0497	a6807_8	44735871	44737537	Sb08g016710	b8082_10	27355329	27356956	GRMZM2G105229
#1r	0.1806	0.0796	a6807_8	44742127	44738979	Sb08g016720	b8082_10	27117619	27121374	GRMZM2G171006
#1r	0.1837	0.0355	a6807_8	44837876	44842069	Sb08g016740	b8082_10	26980055	26983120	GRMZM2G082167
#1r	NA	NA	a6807_8	44856857	44859230	Sb08g016760	b8082_10	26763737	26761256	GRMZM2G078508
#1r	1.9409	0.3908	a6807_8	44894208	44892120	Sb08g016810	b8082_10	26651702	26649671	GRMZM2G458581
#1r	NA	NA	a6807_8	45017148	45016626	Sb08g016830	b8082_10	26562858	26562301	GRMZM2G099066
#1r	0.1338	0.0249	a6807_8	45054196	45048433	Sb08g016860	b8082_10	26345377	26357565	GRMZM2G130724
#1r	0.3087	0.1821	a6807_8	45129184	45126196	Sb08g016920	b8082_10	26134833	26137622	GRMZM2G129457
#1r	0.1255	0.0380	a6807_8	45233380	45231536	Sb08g016960	b8082_10	26085490	26090073	GRMZM2G050394
#1r	0.1237	0.0150	a6807_8	45245715	45241622	Sb08g016970	b8082_10	25969937	25965359	GRMZM2G014376
#1r	0.1449	0.0556	a6807_8	45296937	45292502	Sb08g016990	b8082_10	25777141	25780102	GRMZM2G149534
#1r	0.2310	0.0341	a6807_8	45300653	45298154	Sb08g017000	b8082_10	25773659	25776355	GRMZM2G149580
#1r	0.1704	0.0397	a6807_8	45303517	45305487	Sb08g017010	b8082_10	25668650	25666698	GRMZM2G037378
#1r	0.5904	0.1007	a6807_8	45321216	45320481	Sb08g017040	b8082_10	25567759	25567118	GRMZM2G054564
#1r	0.2560	0.0769	a6807_8	45372560	45369944	Sb08g017070	b8082_10	25322090	25322811	GRMZM2G121625
#1r	0.1464	0.0328	a6807_8	45377611	45381202	Sb08g017080	b8082_10	25303931	25298037	GRMZM2G056270
#1r	108.0617	0.2804	a6807_8	45470737	45471060	Sb08g017120	b8082_10	25177462	25177145	GRMZM2G303536
#1r	0.1426	0.0223	a6807_8	45719199	45712692	Sb08g017190	b8082_10	24953119	24957574	GRMZM2G174803
#1r	0.3127	0.0472	a6807_8	45724061	45726806	Sb08g017200	b8082_10	24784950	24784375	GRMZM2G161212
#1r	0.5262	0.0071	a6807_8	45742987	45743334	Sb08g017230	b8082_10	24733903	24733007	GRMZM2G009196
#1r	NA	NA	a6807_8	45760014	45763451	Sb08g017240	b8082_10	24652911	24649505	GRMZM2G300965
#1r	0.1509	0.0550	a6807_8	45773324	45770770	Sb08g017260	b8082_10	24448433	24443927	GRMZM2G141848
#2r	0.7167	0.2063	a6807_8	39716412	39714687	Sb08g015131	b8082_10	19691455	19692311	GRMZM2G152143
#2r	0.1235	0.0323	a6807_8	40161513	40167413	Sb08g015250	b8082_10	19630707	19627893	GRMZM2G005947
#2r	0.2766	0.0637	a6807_8	40201009	40203345	Sb08g015290	b8082_10	19564960	19562894	GRMZM2G006287
#2r	NA	NA	a6807_8	41089534	41092927	Sb08g015420	b8082_10	18906950	18903534	GRMZM2G115579
#2r	0.1477	0.0555	a6807_8	41129300	41126404	Sb08g015440	b8082_10	18715085	18718043	GRMZM2G068316
#2r	0.0976	0.0518	a6807_8	41360848	41356533	Sb08g015480	b8082_10	18703332	18714265	GRMZM2G068382
#2r	0.5697	0.0827	a6807_8	41381335	41381982	Sb08g015490	b8082_10	18444290	18443559	GRMZM2G319262
#2r	NA	NA	a6807_8	41592874	41600826	Sb08g015530	b8082_10	18383883	18378233	GRMZM2G416222
#2r	65.4440	1.3547	a6807_8	41614718	41621184	Sb08g015540	b8082_10	17974392	17977408	GRMZM2G136563
#2r	0.3693	0.0533	a6807_8	41624304	41621905	Sb08g015550	b8082_10	17874458	17876396	GRMZM2G439860
#2r	0.3174	21.9337	a6807_8	41629642	41628792	Sb08g015555	b8082_10	17825020	17829977	GRMZM2G137510
#2r	NA	NA	a6807_8	41696095	41694836	Sb08g015560	b8082_10	17721657	17722790	GRMZM2G127386
#2r	0.2249	0.0648	a6807_8	41704851	41706597	Sb08g015580	b8082_10	17652468	17654244	GRMZM2G009448
#2r	0.1193	0.0573	a6807_8	41714249	41710871	Sb08g015590	b8082_10	17585056	17570179	GRMZM2G059922
#2r	0.1382	0.0243	a6807_8	41728867	41738424	Sb08g015600	b8082_10	17214705	17209350	GRMZM2G145578
#2r	0.2037	0.0331	a6807_8	41756434	41760550	Sb08g015620	b8082_10	16706481	16710408	GRMZM2G130127
#2r	NA	NA	a6807_8	41764188	41760957	Sb08g015630	b8082_10	16625234	16626038	GRMZM2G091891
#3r	0.1570	0.0070	a6807_8	34898053	34901415	Sb08g012980	b8082_10	15032906	15035885	GRMZM2G081541
#3r	0.5784	0.0386	a6807_8	36559124	36556923	Sb08g013620	b8082_10	14701005	14703449	GRMZM2G021706
#3r	1.7507	0.1849	a6807_8	37459559	37463683	Sb08g014050	b8082_10	14561875	14560989	GRMZM2G000339
#3r	6.4665	1.1475	a6807_8	37489861	37488960	Sb08g014060	b8082_10	14502866	14504207	GRMZM2G083347
#3r	0.4432	0.0325	a6807_8	37518484	37516969	Sb08g014070	b8082_10	14360451	14362962	GRMZM2G106622
#3r	0.1572	0.0443	a6807_8	37876958	37871589	Sb08g014320	b8082_10	13842661	13837295	GRMZM2G006042
#3r	0.2959	0.0993	a6807_8	38462963	38460894	Sb08g014580	b8082_10	13610626	13608394	GRMZM2G125931
#3r	0.5074	0.0188	a6807_8	38556010	38557493	Sb08g014620	b8082_10	13607836	13606555	GRMZM2G125985
#3r	0.1595	0.0176	a6807_8	38562150	38558130	Sb08g014630	b8082_10	13601940	13605771	GRMZM2G126002
#3r	0.2220	0.0435	a6807_8	38675173	38669432	Sb08g014640	b8082_10	13552233	13555990	GRMZM2G149790
#3r	0.1957	0.0127	a6807_8	38979778	38978335	Sb08g014870	b8082_10	13545186	13546398	GRMZM2G110381
#3r	0.1999	0.1129	a6807_8	39455319	39452375	Sb08g015000	b8082_10	13398265	13401377	GRMZM2G160279
#3r	0.4292	0.0289	a6807_8	39611278	39610193	Sb08g015030	b8082_10	13234592	13235548	GRMZM2G174565
#4r	0.2447	0.0600	a6807_8	47244229	47240956	Sb08g017560	b8082_10	23846917	23843240	GRMZM2G176472
#4r	0.2521	0.0357	a6807_8	47290930	47284976	Sb08g017580	b8082_10	23412406	23410928	GRMZM2G501315
#4r	NA	NA	a6807_8	47302528	47296290	Sb08g017590	b8082_10	23409093	23400037	GRMZM2G043879
#4r	0.1551	0.0172	a6807_8	47305841	47310567	Sb08g017600	b8082_10	23268780	23263590	GRMZM2G013478
#4r	107.5247	0.2023	a6807_8	47411655	47409116	Sb08g017640	b8082_10	23230827	23232545	GRMZM2G036427
#4r	0.1164	0.0149	a6807_8	47441121	47444224	Sb08g017670	b8082_10	23089821	23085981	GRMZM2G058612
#4r	0.2480	0.0198	a6807_8	47458671	47460783	Sb08g017690	b8082_10	23014695	23012792	GRMZM2G139085
#4r	0.2914	0.1852	a6807_8	47508644	47513036	Sb08g017730	b8082_10	22851763	22857415	GRMZM2G304915
#4r	0.1638	0.0473	a6807_8	47519868	47514992	Sb08g017740	b8082_10	22781036	22788384	GRMZM2G011141
#4r	0.4341	0.0130	a6807_8	47595700	47591847	Sb08g017750	b8082_10	22312590	22316445	GRMZM2G015886
#4r	0.1960	0.0575	a6807_8	47611276	47615363	Sb08g017760	b8082_10	22182685	22176134	GRMZM2G103909
#5r	0.2095	0.0421	a6807_8	4668052	4669851	Sb08g003980	b8082_10	8355268	8353475	GRMZM2G001466
#5r	0.1465	0.0449	a6807_8	4681210	4682553	Sb08g003990	b8082_10	8348349	8347009	GRMZM2G301122
#5r	NA	NA	a6807_8	4687463	4690445	Sb08g004000	b8082_10	8340423	8335615	GRMZM2G001272
#5r	0.2205	0.0657	a6807_8	4712623	4707283	Sb08g004040	b8082_10	8265692	8271384	GRMZM2G468799
#5r	NA	NA	a6807_8	4723768	4715233	Sb08g004050	b8082_10	8255101	8261764	GRMZM2G167999
#5r	0.1676	0.0430	a6807_8	4757996	4755476	Sb08g004100	b8082_10	8029782	8032689	GRMZM2G153409
#6r	0.2564	0.0826	a6807_8	3153815	3166283	Sb08g002910	b8082_10	4437262	4421948	GRMZM2G014282
#6r	0.2066	0.0629	a6807_8	3176952	3169444	Sb08g002920	b8082_10	4397389	4405181	GRMZM2G314661
#6r	0.9962	0.1688	a6807_8	3183690	3181960	Sb08g002930	b8082_10	4345066	4346736	GRMZM2G324231
#6r	0.7979	0.0467	a6807_8	3207914	3208354	Sb08g002950	b8082_10	4302557	4302111	GRMZM2G031033
#6r	0.9528	0.2878	a6807_8	3228428	3229083	Sb08g002970	b8082_10	4263420	4262884	GRMZM2G031317
#7r	0.1111	0.0188	a6807_8	3681899	3674404	Sb08g003330	b8082_10	5269889	5261026	GRMZM2G020446
#7r	0.1480	0.0160	a6807_8	3864288	3858034	Sb08g003410	b8082_10	5246851	5253951	GRMZM2G113093
#7r	0.3074	0.0460	a6807_8	3867323	3865320	Sb08g003420	b8082_10	5241031	5243921	GRMZM2G113089
#7r	0.1788	0.0273	a6807_8	3877872	3874380	Sb08g003430	b8082_10	5230783	5234551	GRMZM2G113073
#7r	66.1028	0.8766	a6807_8	3908112	3905140	Sb08g003450	b8082_10	5012233	5010242	GRMZM2G465444
#8r	29.9091	0.7440	a6807_8	2528779	2529381	Sb08g002420	b8082_10	3624784	3624161	GRMZM2G467576
#8r	0.1251	0.0332	a6807_8	2608547	2603260	Sb08g002530	b8082_10	3545030	3541527	GRMZM2G473138
#8r	70.8661	1.2781	a6807_8	2673615	2675815	Sb08g002590	b8082_10	3517716	3519490	GRMZM2G005207
#8r	60.6288	1.0967	a6807_8	2833560	2831878	Sb08g002705	b8082_10	3512989	3515583	GRMZM2G304965
#8r	NA	NA	a6807_8	2857258	2854607	Sb08g002710	b8082_10	2967283	2823077	AC152495
#1f	1.3891	0.3472	a6807_8	988235	986149	Sb08g001070	b8082_2	142203256	142200291	GRMZM2G145666
#1f	0.5459	0.0005	a6807_8	1035068	1034847	Sb08g001090	b8082_2	142235552	142235331	GRMZM2G132000
#1f	0.7976	0.1059	a6807_8	1046294	1049916	Sb08g001115	b8082_2	143213425	143216821	GRMZM2G344857
#1f	0.4015	0.0729	a6807_8	1102596	1097303	Sb08g001160	b8082_2	143422880	143417870	GRMZM2G537291
