"block"	"org_chr1"	"org_chr2"	"ks"	"kn"	"start1"	"stop1"	"gene1"	"start2"	"stop2"	"gene2"	"median"	"mean"	"count"	"total_genes"	"subGenome"
"5936"	"#3r"	"a6807_6"	"b8082_2"	0.356	0.0727	59960985	59959049	"Sb06g031620"	3735385	3737489	"GRMZM2G150468"	0.22715	3.50499210526316	152	723	"sub1"
"5937"	"#3r"	"a6807_6"	"b8082_2"	0.1242	0.0421	59085533	59090084	"Sb06g030650"	5572982	5568355	"GRMZM2G174926"	0.22715	3.50499210526316	152	723	"sub1"
"5938"	"#3r"	"a6807_6"	"b8082_2"	0.5301	0.0374	60674118	60671014	"Sb06g032520"	2209881	2212970	"GRMZM2G452142"	0.22715	3.50499210526316	152	723	"sub1"
"5939"	"#3r"	"a6807_6"	"b8082_2"	2.6105	1.5469	60725788	60727933	"Sb06g032590"	2114338	2115605	"GRMZM2G145825"	0.22715	3.50499210526316	152	723	"sub1"
"5940"	"#3r"	"a6807_6"	"b8082_2"	0.0589	0.024	60731836	60729256	"Sb06g032595"	2091151	2095611	"GRMZM2G020843"	0.22715	3.50499210526316	152	723	"sub1"
"5941"	"#3r"	"a6807_6"	"b8082_2"	0.1844	0.0328	60767599	60761876	"Sb06g032610"	2057171	2066610	"GRMZM2G040627"	0.22715	3.50499210526316	152	723	"sub1"
"5942"	"#3r"	"a6807_6"	"b8082_2"	0.3559	0.0562	60773350	60772400	"Sb06g032630"	2047450	2048346	"GRMZM2G343317"	0.22715	3.50499210526316	152	723	"sub1"
"5943"	"#3r"	"a6807_6"	"b8082_2"	0.1019	0.0339	60781913	60780226	"Sb06g032640"	2039074	2040370	"GRMZM2G040513"	0.22715	3.50499210526316	152	723	"sub1"
"5944"	"#3r"	"a6807_6"	"b8082_2"	0.1542	2e-04	60004694	60007701	"Sb06g031700"	3596869	3593663	"GRMZM2G061745"	0.22715	3.50499210526316	152	723	"sub1"
"5945"	"#3r"	"a6807_6"	"b8082_2"	0.1598	0.0593	60154787	60159695	"Sb06g031840"	3402352	3397299	"GRMZM2G348909"	0.22715	3.50499210526316	152	723	"sub1"
"5946"	"#3r"	"a6807_6"	"b8082_2"	1.1108	0.0267	59319977	59323065	"Sb06g030910"	5058699	5058010	"GRMZM2G082032"	0.22715	3.50499210526316	152	723	"sub1"
"5947"	"#3r"	"a6807_6"	"b8082_2"	0.1651	0.0402	60818583	60819623	"Sb06g032710"	1961632	1959475	"GRMZM2G068177"	0.22715	3.50499210526316	152	723	"sub1"
"5948"	"#3r"	"a6807_6"	"b8082_2"	0.3631	0.0322	59356531	59355050	"Sb06g030940"	4978716	4980126	"GRMZM2G443885"	0.22715	3.50499210526316	152	723	"sub1"
"5949"	"#3r"	"a6807_6"	"b8082_2"	55.0915	1.1025	58612179	58616512	"Sb06g030210"	6518604	6519731	"GRMZM2G057879"	0.22715	3.50499210526316	152	723	"sub1"
"5950"	"#3r"	"a6807_6"	"b8082_2"	0.5726	0.1218	60268031	60268666	"Sb06g031990"	3083361	3082744	"GRMZM2G071330"	0.22715	3.50499210526316	152	723	"sub1"
"5951"	"#3r"	"a6807_6"	"b8082_2"	0.2179	0.0428	60271446	60274358	"Sb06g032000"	3081686	3077671	"GRMZM2G071034"	0.22715	3.50499210526316	152	723	"sub1"
"5952"	"#3r"	"a6807_6"	"b8082_2"	0.1476	0.03	60275306	60278940	"Sb06g032010"	3076728	3073482	"GRMZM2G371944"	0.22715	3.50499210526316	152	723	"sub1"
"5953"	"#3r"	"a6807_6"	"b8082_2"	0.1428	0.0105	60902783	60898296	"Sb06g032800"	1762458	1767375	"GRMZM2G044096"	0.22715	3.50499210526316	152	723	"sub1"
"5954"	"#3r"	"a6807_6"	"b8082_2"	0.5315	0.0595	59409014	59411355	"Sb06g031020"	4839110	4836748	"GRMZM2G032977"	0.22715	3.50499210526316	152	723	"sub1"
"5955"	"#3r"	"a6807_6"	"b8082_2"	0.1433	0.0401	59420605	59424536	"Sb06g031050"	4828738	4825479	"GRMZM2G033219"	0.22715	3.50499210526316	152	723	"sub1"
"5956"	"#3r"	"a6807_6"	"b8082_2"	0.2216	0.0988	59441882	59445458	"Sb06g031060"	4688322	4685065	"GRMZM2G086920"	0.22715	3.50499210526316	152	723	"sub1"
"5957"	"#3r"	"a6807_6"	"b8082_2"	0.5295	0.0721	58873429	58873989	"Sb06g030460"	5996400	5995783	"GRMZM2G361388"	0.22715	3.50499210526316	152	723	"sub1"
"5958"	"#3r"	"a6807_6"	"b8082_2"	0.4207	0.0304	60107628	60106301	"Sb06g031790"	3544298	3545729	"GRMZM2G062396"	0.22715	3.50499210526316	152	723	"sub1"
"5959"	"#3r"	"a6807_6"	"b8082_2"	0.269	0.0198	59263150	59260266	"Sb06g030810"	5219194	5222241	"GRMZM2G160585"	0.22715	3.50499210526316	152	723	"sub1"
"5960"	"#3r"	"a6807_6"	"b8082_2"	0.1351	0.0136	59340272	59343435	"Sb06g030920"	5056252	5053585	"GRMZM2G081886"	0.22715	3.50499210526316	152	723	"sub1"
"5961"	"#3r"	"a6807_6"	"b8082_2"	0.321	0.1271	61218189	61221407	"Sb06g033200"	1175752	1174306	"GRMZM2G459874"	0.22715	3.50499210526316	152	723	"sub1"
"5962"	"#3r"	"a6807_6"	"b8082_2"	0.4855	0.038	61142313	61140931	"Sb06g033090"	1346743	1348134	"GRMZM2G457621"	0.22715	3.50499210526316	152	723	"sub1"
"5963"	"#3r"	"a6807_6"	"b8082_2"	0.3682	0.1435	61159746	61156991	"Sb06g033120"	1339302	1340163	"GRMZM2G155877"	0.22715	3.50499210526316	152	723	"sub1"
"5964"	"#3r"	"a6807_6"	"b8082_2"	0.0948	0.0117	61214539	61210140	"Sb06g033190"	1225511	1220842	"GRMZM2G051917"	0.22715	3.50499210526316	152	723	"sub1"
"5965"	"#3r"	"a6807_6"	"b8082_2"	0.1757	0.0479	59768675	59769943	"Sb06g031370"	4157281	4156016	"GRMZM2G039532"	0.22715	3.50499210526316	152	723	"sub1"
"5966"	"#3r"	"a6807_6"	"b8082_2"	0.2225	0.0454	61240504	61238200	"Sb06g033230"	1124900	1126010	"GRMZM2G049495"	0.22715	3.50499210526316	152	723	"sub1"
"5967"	"#3r"	"a6807_6"	"b8082_2"	0.1767	0.0329	60515639	60514729	"Sb06g032330"	2533903	2535008	"GRMZM2G010257"	0.22715	3.50499210526316	152	723	"sub1"
"5968"	"#3r"	"a6807_6"	"b8082_2"	0.1101	0.03	60516941	60522660	"Sb06g032340"	2532793	2527103	"GRMZM2G009994"	0.22715	3.50499210526316	152	723	"sub1"
"5969"	"#3r"	"a6807_6"	"b8082_2"	67.5933	1.0785	59978484	59982008	"Sb06g031660"	3721837	3726223	"GRMZM2G150496"	0.22715	3.50499210526316	152	723	"sub1"
"5970"	"#3r"	"a6807_6"	"b8082_2"	0.1369	0.0196	59934266	59930627	"Sb06g031570"	3847087	3850663	"GRMZM2G087201"	0.22715	3.50499210526316	152	723	"sub1"
"5971"	"#3r"	"a6807_6"	"b8082_2"	0.1486	0.033	60203258	60200176	"Sb06g031890"	3363410	3366762	"GRMZM2G047474"	0.22715	3.50499210526316	152	723	"sub1"
"5972"	"#3r"	"a6807_6"	"b8082_2"	0.1207	0.0123	60242761	60240102	"Sb06g031950"	3163948	3169095	"GRMZM2G119773"	0.22715	3.50499210526316	152	723	"sub1"
"5973"	"#3r"	"a6807_6"	"b8082_2"	0.7798	0.0368	59239863	59240846	"Sb06g030790"	5291488	5290481	"GRMZM2G096546"	0.22715	3.50499210526316	152	723	"sub1"
"5974"	"#3r"	"a6807_6"	"b8082_2"	0.2713	0.0335	59127426	59130290	"Sb06g030670"	5519415	5516570	"GRMZM2G174784"	0.22715	3.50499210526316	152	723	"sub1"
"5975"	"#3r"	"a6807_6"	"b8082_2"	2.0046	0.3017	59188946	59188599	"Sb06g030720"	5469197	5469550	"GRMZM2G400965"	0.22715	3.50499210526316	152	723	"sub1"
"5976"	"#3r"	"a6807_6"	"b8082_2"	0.1652	0.0114	59225799	59223101	"Sb06g030780"	5375733	5381157	"GRMZM2G055844"	0.22715	3.50499210526316	152	723	"sub1"
"5977"	"#3r"	"a6807_6"	"b8082_2"	0.5217	0.0488	61034337	61035757	"Sb06g032990"	1554677	1555252	"GRMZM2G084327"	0.22715	3.50499210526316	152	723	"sub1"
"5978"	"#3r"	"a6807_6"	"b8082_2"	0.3728	0.0421	59273557	59271979	"Sb06g030820"	5203312	5204742	"GRMZM2G160523"	0.22715	3.50499210526316	152	723	"sub1"
"5979"	"#3r"	"a6807_6"	"b8082_2"	0.3174	0.1191	59347564	59344909	"Sb06g030930"	4994987	5019633	"GRMZM2G443903"	0.22715	3.50499210526316	152	723	"sub1"
"5980"	"#3r"	"a6807_6"	"b8082_2"	0.3885	0.162	60169861	60164210	"Sb06g031850"	3384404	3389943	"GRMZM2G046968"	0.22715	3.50499210526316	152	723	"sub1"
"5981"	"#3r"	"a6807_6"	"b8082_2"	0.1143	0.0216	59404232	59401460	"Sb06g031010"	4865457	4869568	"GRMZM2G095308"	0.22715	3.50499210526316	152	723	"sub1"
"5982"	"#3r"	"a6807_6"	"b8082_2"	0.3614	0.0205	60847482	60845680	"Sb06g032750"	1906013	1907818	"GRMZM2G105330"	0.22715	3.50499210526316	152	723	"sub1"
"5983"	"#3r"	"a6807_6"	"b8082_2"	0.0976	0.0187	60864739	60883676	"Sb06g032770"	1834206	1806748	"GRMZM2G084819"	0.22715	3.50499210526316	152	723	"sub1"
"5984"	"#3r"	"a6807_6"	"b8082_2"	0.2103	0.0615	60890159	60884692	"Sb06g032780"	1800180	1805709	"GRMZM2G084928"	0.22715	3.50499210526316	152	723	"sub1"
"5985"	"#3r"	"a6807_6"	"b8082_2"	0.0969	0.0406	60480716	60482550	"Sb06g032290"	2586233	2583775	"GRMZM2G064870"	0.22715	3.50499210526316	152	723	"sub1"
"5986"	"#3r"	"a6807_6"	"b8082_2"	0.3535	0.0513	59747237	59743677	"Sb06g031350"	4174179	4177600	"GRMZM2G040095"	0.22715	3.50499210526316	152	723	"sub1"
"5987"	"#3r"	"a6807_6"	"b8082_2"	0.2022	0.0392	59760588	59764726	"Sb06g031360"	4166121	4162736	"GRMZM2G039588"	0.22715	3.50499210526316	152	723	"sub1"
"5988"	"#3r"	"a6807_6"	"b8082_2"	1.516	0.3926	60459137	60456751	"Sb06g032240"	2607593	2610472	"GRMZM2G064949"	0.22715	3.50499210526316	152	723	"sub1"
"5989"	"#3r"	"a6807_6"	"b8082_2"	0.1642	0.0272	60261733	60258461	"Sb06g031980"	3088883	3092155	"GRMZM2G071333"	0.22715	3.50499210526316	152	723	"sub1"
"5990"	"#3r"	"a6807_6"	"b8082_2"	0.228	0.0311	60173110	60175437	"Sb06g031870"	3380263	3377606	"GRMZM2G047321"	0.22715	3.50499210526316	152	723	"sub1"
"5991"	"#3r"	"a6807_6"	"b8082_2"	0.3594	0.0646	60444006	60444461	"Sb06g032220"	2618329	2617034	"GRMZM2G065012"	0.22715	3.50499210526316	152	723	"sub1"
"5992"	"#3r"	"a6807_6"	"b8082_2"	59.2822	1.3162	60002454	60000900	"Sb06g031690"	3597011	3599612	"GRMZM2G061672"	0.22715	3.50499210526316	152	723	"sub1"
"5993"	"#3r"	"a6807_6"	"b8082_2"	0.2242	0.0079	59594482	59600743	"Sb06g031240"	4312973	4306527	"GRMZM2G019404"	0.22715	3.50499210526316	152	723	"sub1"
"5994"	"#3r"	"a6807_6"	"b8082_2"	0.3759	0.044	60506017	60502552	"Sb06g032320"	2536394	2539714	"GRMZM2G010435"	0.22715	3.50499210526316	152	723	"sub1"
"5995"	"#3r"	"a6807_6"	"b8082_2"	0.1123	0.0525	59999976	59992777	"Sb06g031685"	3655441	3662519	"GRMZM2G029194"	0.22715	3.50499210526316	152	723	"sub1"
"5996"	"#3r"	"a6807_6"	"b8082_2"	0.2809	0.0671	60179624	60178126	"Sb06g031880"	3375093	3376301	"GRMZM2G047448"	0.22715	3.50499210526316	152	723	"sub1"
"5997"	"#3r"	"a6807_6"	"b8082_2"	0.1392	0.0128	59728026	59723338	"Sb06g031310"	4191603	4193168	"GRMZM2G045049"	0.22715	3.50499210526316	152	723	"sub1"
"5998"	"#3r"	"a6807_6"	"b8082_2"	0.2747	0.0542	59983401	59983702	"Sb06g031670"	3685931	3685625	"GRMZM2G009653"	0.22715	3.50499210526316	152	723	"sub1"
"5999"	"#3r"	"a6807_6"	"b8082_2"	1.4858	0.6558	59986578	59990357	"Sb06g031680"	3665761	3663518	"GRMZM2G324669"	0.22715	3.50499210526316	152	723	"sub1"
"6000"	"#3r"	"a6807_6"	"b8082_2"	0.2227	0.049	59741467	59741777	"Sb06g031340"	4180874	4180528	"AC210003"	0.22715	3.50499210526316	152	723	"sub1"
"6001"	"#3r"	"a6807_6"	"b8082_2"	59.6619	1.098	59375289	59380815	"Sb06g030970"	4887915	4884223	"GRMZM2G095209"	0.22715	3.50499210526316	152	723	"sub1"
"6002"	"#3r"	"a6807_6"	"b8082_2"	0.4945	0.0154	61062807	61064066	"Sb06g033030"	1450281	1449015	"GRMZM2G084958"	0.22715	3.50499210526316	152	723	"sub1"
"6003"	"#3r"	"a6807_6"	"b8082_2"	0.2389	0.023	59387231	59381276	"Sb06g030980"	4879515	4883653	"GRMZM2G395114"	0.22715	3.50499210526316	152	723	"sub1"
"6004"	"#3r"	"a6807_6"	"b8082_2"	2.7104	0.4251	59399576	59400943	"Sb06g031000"	4871765	4870419	"GRMZM2G095305"	0.22715	3.50499210526316	152	723	"sub1"
"6005"	"#3r"	"a6807_6"	"b8082_2"	0.2858	0.0327	59700952	59704236	"Sb06g031290"	4209410	4212683	"GRMZM2G036297"	0.22715	3.50499210526316	152	723	"sub1"
"6006"	"#3r"	"a6807_6"	"b8082_2"	0.3632	0.0257	59717151	59713666	"Sb06g031300"	4198666	4200965	"AC210003"	0.22715	3.50499210526316	152	723	"sub1"
"6007"	"#4f"	"a6807_10"	"b8082_9"	0.1793	0.013	52527994	52532114	"Sb10g023770"	88469336	88475609	"GRMZM2G074037"	0.2623	11.5045421052632	19	53	"sub2"
"6008"	"#4f"	"a6807_10"	"b8082_9"	0.1156	0.0126	52586186	52589669	"Sb10g023840"	89387758	89394443	"GRMZM2G345493"	0.2623	11.5045421052632	19	53	"sub2"
"6009"	"#4f"	"a6807_10"	"b8082_9"	0.2513	0.0519	52597186	52593448	"Sb10g023860"	89398561	89394985	"GRMZM2G345544"	0.2623	11.5045421052632	19	53	"sub2"
"6010"	"#4f"	"a6807_10"	"b8082_9"	0.2461	0.0218	52296921	52300015	"Sb10g023630"	86776175	86779514	"GRMZM2G442551"	0.2623	11.5045421052632	19	53	"sub2"
"6011"	"#4f"	"a6807_10"	"b8082_9"	60.176	1.1672	52574922	52569378	"Sb10g023820"	89076419	89073601	"GRMZM2G316232"	0.2623	11.5045421052632	19	53	"sub2"
"6012"	"#4f"	"a6807_10"	"b8082_9"	0.3567	0.1357	52559533	52546938	"Sb10g023800"	88853256	88842556	"AC209877"	0.2623	11.5045421052632	19	53	"sub2"
"6013"	"#4f"	"a6807_10"	"b8082_9"	0.4844	0.0372	52395918	52396829	"Sb10g023670"	87435542	87437532	"GRMZM2G171616"	0.2623	11.5045421052632	19	53	"sub2"
"6014"	"#4f"	"a6807_10"	"b8082_9"	0.4457	0.0631	52208067	52207390	"Sb10g023570"	86105830	86105201	"GRMZM2G069169"	0.2623	11.5045421052632	19	53	"sub2"
"6015"	"#4f"	"a6807_10"	"b8082_9"	0.2623	0.043	52140506	52139144	"Sb10g023500"	85888803	85887295	"GRMZM2G019872"	0.2623	11.5045421052632	19	53	"sub2"
"6016"	"#4f"	"a6807_10"	"b8082_9"	0.1073	0.0215	52302793	52309196	"Sb10g023640"	86866580	86878961	"GRMZM2G041831"	0.2623	11.5045421052632	19	53	"sub2"
"6017"	"#4f"	"a6807_10"	"b8082_9"	0.5384	0.0478	52537190	52542087	"Sb10g023780"	88479120	88483242	"GRMZM2G372877"	0.2623	11.5045421052632	19	53	"sub2"
"6018"	"#4f"	"a6807_10"	"b8082_9"	0.267	0.0349	52217266	52216484	"Sb10g023580"	86287526	86286744	"GRMZM2G058336"	0.2623	11.5045421052632	19	53	"sub2"
"6019"	"#4f"	"a6807_10"	"b8082_9"	0.2063	0.0296	52145743	52141803	"Sb10g023510"	85979432	85970604	"GRMZM2G101004"	0.2623	11.5045421052632	19	53	"sub2"
"6020"	"#4f"	"a6807_10"	"b8082_9"	72.2404	1.3208	52339106	52335342	"Sb10g023665"	87163795	87155789	"GRMZM2G061972"	0.2623	11.5045421052632	19	53	"sub2"
"6021"	"#4f"	"a6807_10"	"b8082_9"	1.0292	0.3071	52474137	52476077	"Sb10g023720"	88164630	88166111	"GRMZM2G015040"	0.2623	11.5045421052632	19	53	"sub2"
"6022"	"#4f"	"a6807_10"	"b8082_9"	0.1097	0.0568	52426716	52423519	"Sb10g023700"	87907144	87911478	"GRMZM2G056166"	0.2623	11.5045421052632	19	53	"sub2"
"6023"	"#4f"	"a6807_10"	"b8082_9"	0.148	0.037	52408063	52401821	"Sb10g023680"	87458228	87446378	"GRMZM2G171507"	0.2623	11.5045421052632	19	53	"sub2"
"6024"	"#4f"	"a6807_10"	"b8082_9"	81.3037	1.364	52222804	52219198	"Sb10g023590"	86466155	86465424	"GRMZM2G083655"	0.2623	11.5045421052632	19	53	"sub2"
"6025"	"#4f"	"a6807_10"	"b8082_9"	0.1189	11.7756	52432929	52438847	"Sb10g023705"	88059365	88057053	"GRMZM2G380754"	0.2623	11.5045421052632	19	53	"sub2"
"6026"	"#4f"	"a6807_1"	"b8082_1"	0.138	0.0306	11957029	11953749	"Sb01g012890"	258069274	258064127	"GRMZM2G134398"	0.26315	2.06318333333333	30	997	"sub1"
"6027"	"#4f"	"a6807_1"	"b8082_1"	0.2591	0.08	11944441	11945284	"Sb01g012870"	258006662	258007403	"GRMZM2G149219"	0.26315	2.06318333333333	30	997	"sub1"
"6028"	"#4f"	"a6807_1"	"b8082_1"	0.306	0.0821	12044773	12046740	"Sb01g013030"	258500129	258501551	"GRMZM2G038677"	0.26315	2.06318333333333	30	997	"sub1"
"6029"	"#4f"	"a6807_1"	"b8082_1"	0.0986	0.0053	11681901	11686552	"Sb01g012690"	257491338	257495854	"GRMZM2G039373"	0.26315	2.06318333333333	30	997	"sub1"
"6030"	"#4f"	"a6807_1"	"b8082_1"	0.2538	0.0757	11950784	11946770	"Sb01g012880"	258013353	258008787	"GRMZM2G149238"	0.26315	2.06318333333333	30	997	"sub1"
"6031"	"#4f"	"a6807_1"	"b8082_1"	41.9466	1.6688	12038067	12041261	"Sb01g013020"	258492752	258493036	"GRMZM2G436429"	0.26315	2.06318333333333	30	997	"sub1"
"6032"	"#4f"	"a6807_1"	"b8082_1"	0.4687	0.0563	11857948	11860040	"Sb01g012840"	257929859	257930407	"GRMZM2G704005"	0.26315	2.06318333333333	30	997	"sub1"
"6033"	"#4f"	"a6807_1"	"b8082_1"	0.1094	0.0442	12035739	12033664	"Sb01g013010"	258432436	258434475	"GRMZM2G169432"	0.26315	2.06318333333333	30	997	"sub1"
"6034"	"#4f"	"a6807_1"	"b8082_1"	0.1085	0.0393	11640053	11635413	"Sb01g012650"	257426864	257421543	"GRMZM2G068024"	0.26315	2.06318333333333	30	997	"sub1"
"6035"	"#4f"	"a6807_1"	"b8082_1"	0.3717	0.0658	11631883	11633905	"Sb01g012640"	257414906	257417044	"GRMZM2G067919"	0.26315	2.06318333333333	30	997	"sub1"
"6036"	"#4f"	"a6807_1"	"b8082_1"	0.4282	0.0351	11698123	11697428	"Sb01g012710"	257499334	257500026	"GRMZM2G039639"	0.26315	2.06318333333333	30	997	"sub1"
"6037"	"#4f"	"a6807_1"	"b8082_1"	0.7834	0.072	11776625	11778018	"Sb01g012760"	257706919	257708244	"GRMZM2G108861"	0.26315	2.06318333333333	30	997	"sub1"
"6038"	"#4f"	"a6807_1"	"b8082_1"	0.2639	0.0213	12019086	12017413	"Sb01g012990"	258393984	258392329	"GRMZM2G176605"	0.26315	2.06318333333333	30	997	"sub1"
"6039"	"#4f"	"a6807_1"	"b8082_1"	0.1313	0.0492	12120975	12126131	"Sb01g013090"	258653752	258648179	"GRMZM2G088083"	0.26315	2.06318333333333	30	997	"sub1"
"6040"	"#4f"	"a6807_1"	"b8082_1"	0.2605	0.0434	11861280	11860831	"Sb01g012850"	257935054	257934602	"GRMZM2G359127"	0.26315	2.06318333333333	30	997	"sub1"
"6041"	"#4f"	"a6807_1"	"b8082_1"	0.2624	0.1302	11852609	11856521	"Sb01g012830"	257923147	257927565	"AY542798"	0.26315	2.06318333333333	30	997	"sub1"
"6042"	"#4f"	"a6807_1"	"b8082_1"	0.8875	0.3492	12287480	12285749	"Sb01g013270"	259486818	259483865	"GRMZM2G085873"	0.26315	2.06318333333333	30	997	"sub1"
"6043"	"#4f"	"a6807_1"	"b8082_1"	0.226	0.0645	12209704	12206520	"Sb01g013200"	259263932	259260623	"GRMZM2G134976"	0.26315	2.06318333333333	30	997	"sub1"
"6044"	"#4f"	"a6807_1"	"b8082_1"	0.3439	0.0337	12174988	12173897	"Sb01g013150"	258898244	258897165	"GRMZM2G478568"	0.26315	2.06318333333333	30	997	"sub1"
"6045"	"#4f"	"a6807_1"	"b8082_1"	4.6865	1.0506	12166454	12168784	"Sb01g013130"	258892258	258893877	"GRMZM2G478561"	0.26315	2.06318333333333	30	997	"sub1"
"6046"	"#4f"	"a6807_1"	"b8082_1"	0.5169	0.0749	11840611	11838516	"Sb01g012810"	257863499	257858665	"GRMZM2G447176"	0.26315	2.06318333333333	30	997	"sub1"
"6047"	"#4f"	"a6807_1"	"b8082_1"	0.2201	0.0959	12202743	12205064	"Sb01g013190"	259255577	259257954	"AC177897"	0.26315	2.06318333333333	30	997	"sub1"
"6048"	"#4f"	"a6807_1"	"b8082_1"	0.1873	0.0341	11976515	11979188	"Sb01g012920"	258225483	258230873	"GRMZM2G124887"	0.26315	2.06318333333333	30	997	"sub1"
"6049"	"#4f"	"a6807_1"	"b8082_1"	0.2921	0.0955	12333929	12339817	"Sb01g013300"	259636528	259639933	"GRMZM2G146616"	0.26315	2.06318333333333	30	997	"sub1"
"6050"	"#4f"	"a6807_1"	"b8082_1"	0.3047	0.1162	11710947	11709667	"Sb01g012730"	257573969	257572668	"GRMZM2G398423"	0.26315	2.06318333333333	30	997	"sub1"
"6051"	"#4f"	"a6807_1"	"b8082_1"	0.2117	0.0299	11834709	11837507	"Sb01g012800"	257855335	257857873	"GRMZM2G146143"	0.26315	2.06318333333333	30	997	"sub1"
"6052"	"#4f"	"a6807_1"	"b8082_1"	6.938	0.24	11780255	11779836	"Sb01g012770"	257750608	257742233	"GRMZM2G407969"	0.26315	2.06318333333333	30	997	"sub1"
"6053"	"#4f"	"a6807_1"	"b8082_1"	0.5942	0.0617	12281369	12282497	"Sb01g013260"	259463187	259462513	"GRMZM2G353497"	0.26315	2.06318333333333	30	997	"sub1"
"6054"	"#4f"	"a6807_1"	"b8082_1"	0.1576	0.0233	12224991	12221854	"Sb01g013210"	259270008	259266874	"GRMZM2G134982"	0.26315	2.06318333333333	30	997	"sub1"
"6055"	"#4f"	"a6807_1"	"b8082_1"	0.1389	0.0321	12183889	12187477	"Sb01g013160"	258974455	258972550	"GRMZM2G330453"	0.26315	2.06318333333333	30	997	"sub1"
"6056"	"#4f"	"a6807_1"	"b8082_5"	0.3265	0.0466	5407848	5406265	"Sb01g006410"	5317493	5316265	"GRMZM2G112548"	0.2657	6.11380847457627	59	356	"sub2"
"6057"	"#4f"	"a6807_1"	"b8082_5"	0.8135	0.0661	4085323	4084362	"Sb01g005010"	4092067	4091183	"GRMZM2G003002"	0.2657	6.11380847457627	59	356	"sub2"
"6058"	"#4f"	"a6807_1"	"b8082_5"	0.3535	0.1562	4728110	4730906	"Sb01g005760"	4646839	4649789	"GRMZM2G027495"	0.2657	6.11380847457627	59	356	"sub2"
"6059"	"#4f"	"a6807_1"	"b8082_5"	1.4832	0.3514	5255125	5256866	"Sb01g006240"	5188496	5190262	"GRMZM2G166424"	0.2657	6.11380847457627	59	356	"sub2"
"6060"	"#4f"	"a6807_1"	"b8082_5"	70.1106	0.7958	5533720	5536131	"Sb01g006560"	5878289	5879203	"GRMZM2G336902"	0.2657	6.11380847457627	59	356	"sub2"
"6061"	"#4f"	"a6807_1"	"b8082_5"	33.8833	1.158	3873753	3865964	"Sb01g004800"	3839438	3834508	"GRMZM2G477084"	0.2657	6.11380847457627	59	356	"sub2"
"6062"	"#4f"	"a6807_1"	"b8082_5"	0.1355	0.0407	5275218	5272630	"Sb01g006260"	5197575	5194551	"GRMZM2G465087"	0.2657	6.11380847457627	59	356	"sub2"
"6063"	"#4f"	"a6807_1"	"b8082_5"	0.3626	0.0374	4153849	4154523	"Sb01g005080"	4142199	4142879	"AC191048"	0.2657	6.11380847457627	59	356	"sub2"
"6064"	"#4f"	"a6807_1"	"b8082_5"	60.6469	1.245	3697749	3695384	"Sb01g004620"	3755864	3755157	"GRMZM2G350471"	0.2657	6.11380847457627	59	356	"sub2"
"6065"	"#4f"	"a6807_1"	"b8082_5"	0.1359	0.034	3637582	3631647	"Sb01g004550"	3672622	3662603	"GRMZM2G108225"	0.2657	6.11380847457627	59	356	"sub2"
"6066"	"#4f"	"a6807_1"	"b8082_5"	0.1441	0.0571	3897947	3902470	"Sb01g004855"	3933731	3941292	"GRMZM2G701297"	0.2657	6.11380847457627	59	356	"sub2"
"6067"	"#4f"	"a6807_1"	"b8082_5"	0.1794	0.0628	4080440	4075933	"Sb01g005000"	4009622	4006697	"GRMZM2G121176"	0.2657	6.11380847457627	59	356	"sub2"
"6068"	"#4f"	"a6807_1"	"b8082_5"	0.242	0.0338	3471869	3472840	"Sb01g004340"	3529144	3530132	"GRMZM2G024395"	0.2657	6.11380847457627	59	356	"sub2"
"6069"	"#4f"	"a6807_1"	"b8082_5"	0.2461	0.0171	4014713	4023793	"Sb01g004920"	3997252	3998990	"GRMZM2G123063"	0.2657	6.11380847457627	59	356	"sub2"
"6070"	"#4f"	"a6807_1"	"b8082_5"	0.2598	0.0465	5026843	5025674	"Sb01g006020"	4903502	4904647	"GRMZM2G089361"	0.2657	6.11380847457627	59	356	"sub2"
"6071"	"#4f"	"a6807_1"	"b8082_5"	0.2254	0.0448	3910074	3912109	"Sb01g004870"	3944285	3945846	"GRMZM2G009928"	0.2657	6.11380847457627	59	356	"sub2"
"6072"	"#4f"	"a6807_1"	"b8082_5"	0.191	0.0678	5386968	5382945	"Sb01g006383"	5262991	5267256	"GRMZM2G085613"	0.2657	6.11380847457627	59	356	"sub2"
"6073"	"#4f"	"a6807_1"	"b8082_5"	0.327	0.2129	5077133	5081168	"Sb01g006090"	4979473	4982769	"AC214433"	0.2657	6.11380847457627	59	356	"sub2"
"6074"	"#4f"	"a6807_1"	"b8082_5"	0.3539	0.0183	4327840	4330072	"Sb01g005210"	4258428	4260528	"GRMZM2G007695"	0.2657	6.11380847457627	59	356	"sub2"
"6075"	"#4f"	"a6807_1"	"b8082_5"	56.5382	1.1559	4937368	4938519	"Sb01g005930"	4860482	4863867	"GRMZM2G460096"	0.2657	6.11380847457627	59	356	"sub2"
"6076"	"#4f"	"a6807_1"	"b8082_5"	0.6754	0.0905	3467889	3467284	"Sb01g004330"	3525907	3525197	"GRMZM2G024150"	0.2657	6.11380847457627	59	356	"sub2"
"6077"	"#4f"	"a6807_1"	"b8082_5"	0.2528	0.034	4793173	4792583	"Sb01g005810"	4667830	4667276	"GRMZM2G028188"	0.2657	6.11380847457627	59	356	"sub2"
