"block"	"org_chr1"	"org_chr2"	"ks"	"kn"	"start1"	"stop1"	"gene1"	"start2"	"stop2"	"gene2"	"median"	"mean"	"count"	"total_genes"	"subGenome"
"8147"	"#7r"	"a31607_1"	"b34889_1"	0.1271	0.0295	79165260	79167659	"Sobic.001G527600.1.v3.1"	4842664	4840170	"CDS:Zm00001d027416_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8148"	"#7r"	"a31607_1"	"b34889_1"	0.5068	0.1084	78833256	78834023	"Sobic.001G523500.1.v3.1"	5590513	5589770	"CDS:Zm00001d027453_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8149"	"#7r"	"a31607_1"	"b34889_1"	41.7152	1.5928	78920605	78919889	"Sobic.001G524750.1.v3.1"	5466144	5464226	"CDS:Zm00001d027443_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8150"	"#7r"	"a31607_1"	"b34889_1"	0.1551	0.0159	79123149	79125204	"Sobic.001G527000.1.v3.1"	4909328	4907390	"CDS:Zm00001d027422_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8151"	"#7r"	"a31607_1"	"b34889_1"	0.2626	0.024	79051275	79053398	"Sobic.001G526500.1.v3.1"	5104405	5102310	"CDS:Zm00001d027428_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8152"	"#7r"	"a31607_1"	"b34889_1"	0.3844	0.0149	78565863	78563077	"Sobic.001G519800.1.v3.1"	6407405	6409514	"CDS:Zm00001d027488_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8153"	"#7r"	"a31607_1"	"b34889_1"	0.2137	0.0056	79057830	79055569	"Sobic.001G526600.1.v3.1"	5095581	5097801	"CDS:Zm00001d027427_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8154"	"#7r"	"a31607_1"	"b34889_1"	0.1464	0.0483	79174263	79168837	"Sobic.001G527700.1.v3.1"	4833033	4837363	"CDS:Zm00001d027415_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8155"	"#7r"	"a31607_1"	"b34889_1"	0.1799	0.0653	78600854	78594759	"Sobic.001G520200.2.v3.1"	6307713	6310058	"CDS:Zm00001d027485_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8156"	"#7r"	"a31607_1"	"b34889_1"	0.2363	0.0207	78894692	78891294	"Sobic.001G524200.1.v3.1"	5491650	5495011	"CDS:Zm00001d027446_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8157"	"#7r"	"a31607_1"	"b34889_1"	0.1928	0.0034	78514647	78514973	"Sobic.001G519000.1.v3.1"	6543117	6542791	"CDS:Zm00001d027493_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8158"	"#7r"	"a31607_1"	"b34889_1"	1.3708	0.0898	78819983	78819020	"Sobic.001G523300.1.v3.1"	5603275	5604226	"CDS:Zm00001d027454_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8159"	"#7r"	"a31607_1"	"b34889_1"	0.1375	0.0577	78759712	78751881	"Sobic.001G522600.2.v3.1"	5799244	5810862	"CDS:Zm00001d027460_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8160"	"#7r"	"a31607_1"	"b34889_1"	0.1246	0.027	78906417	78902830	"Sobic.001G524400.1.v3.1"	5470587	5477553	"CDS:Zm00001d027444_T002"	0.226	2.66150983606557	61	1529	"sub1"
"8161"	"#7r"	"a31607_1"	"b34889_1"	0.1546	0.0242	78807469	78811668	"Sobic.001G523200.1.v3.1"	5614797	5610681	"CDS:Zm00001d027455_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8162"	"#7r"	"a31607_1"	"b34889_1"	0.445	0.022	79025542	79021399	"Sobic.001G526200.1.v3.1"	5123780	5127480	"CDS:Zm00001d027431_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8163"	"#7r"	"a31607_1"	"b34889_1"	0.2233	0.0564	78620263	78621866	"Sobic.001G520800.1.v3.1"	6277182	6275460	"CDS:Zm00001d027481_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8164"	"#7r"	"a31607_1"	"b34889_1"	0.389	0.0359	79115597	79120567	"Sobic.001G526900.1.v3.1"	4914538	4909805	"CDS:Zm00001d027423_T002"	0.226	2.66150983606557	61	1529	"sub1"
"8165"	"#7r"	"a31607_1"	"b34889_1"	0.0899	0.0131	78651133	78669509	"Sobic.001G521500.1.v3.1"	6108974	6068517	"CDS:Zm00001d027472_T002"	0.226	2.66150983606557	61	1529	"sub1"
"8166"	"#7r"	"a31607_1"	"b34889_1"	0.188	0.0454	78602495	78607110	"Sobic.001G520300.1.v3.1"	6300830	6296478	"CDS:Zm00001d027484_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8167"	"#7r"	"a31607_1"	"b34889_1"	0.1171	0.0316	78872831	78868762	"Sobic.001G524000.1.v3.1"	5518912	5523013	"CDS:Zm00001d027448_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8168"	"#7r"	"a31607_1"	"b34889_1"	0.3576	0.0332	78610558	78611124	"Sobic.001G520400.1.v3.1"	6294413	6293847	"CDS:Zm00001d027483_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8169"	"#7r"	"a31607_1"	"b34889_1"	0.6685	0.1149	78534740	78539207	"Sobic.001G519300.1.v3.1"	6431297	6427200	"CDS:Zm00001d027490_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8170"	"#7r"	"a31607_1"	"b34889_1"	0.1899	0.021	78626608	78622968	"Sobic.001G520900.1.v3.1"	6271199	6274751	"CDS:Zm00001d027480_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8171"	"#7r"	"a31607_1"	"b34889_1"	0.2711	0.0624	78509510	78510527	"Sobic.001G518900.1.v3.1"	6563016	6561983	"CDS:Zm00001d027496_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8172"	"#7r"	"a31607_1"	"b34889_1"	0.2412	0.0238	79048737	79039168	"Sobic.001G526300.2.v3.1"	5111300	5116098	"CDS:Zm00001d027430_T002"	0.226	2.66150983606557	61	1529	"sub1"
"8173"	"#7r"	"a31607_1"	"b34889_1"	0.1245	0.0304	78847489	78855656	"Sobic.001G523700.3.v3.1"	5534937	5529301	"CDS:Zm00001d027450_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8174"	"#7r"	"a31607_1"	"b34889_1"	0.3621	0.0424	78702320	78701142	"Sobic.001G521850.1.v3.1"	6034724	6035902	"CDS:Zm00001d027471_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8175"	"#7r"	"a31607_1"	"b34889_1"	0.223	0.0239	78645166	78645744	"Sobic.001G521300.1.v3.1"	6238530	6237976	"CDS:Zm00001d027477_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8176"	"#7r"	"a31607_1"	"b34889_1"	0.4648	0.0611	78796029	78796412	"Sobic.001G523000.1.v3.1"	5699272	5698898	"CDS:Zm00001d027457_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8177"	"#7r"	"a31607_1"	"b34889_1"	0.4014	0.0871	78947925	78947084	"Sobic.001G525300.2.v3.1"	5423025	5423669	"CDS:Zm00001d027440_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8178"	"#7r"	"a31607_1"	"b34889_1"	0.226	0.0928	78525813	78530588	"Sobic.001G519100.1.v3.1"	6529313	6524643	"CDS:Zm00001d027492_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8179"	"#7r"	"a31607_1"	"b34889_1"	0.1372	0.0046	78638024	78641603	"Sobic.001G521100.1.v3.1"	6251133	6247142	"CDS:Zm00001d027479_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8180"	"#7r"	"a31607_1"	"b34889_1"	0.26	0.0329	78791186	78793475	"Sobic.001G522900.1.v3.1"	5703966	5701944	"CDS:Zm00001d027458_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8181"	"#7r"	"a31607_1"	"b34889_1"	0.1657	0.0833	78642348	78643797	"Sobic.001G521200.1.v3.1"	6246500	6239955	"CDS:Zm00001d027478_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8182"	"#7r"	"a31607_1"	"b34889_1"	0.4154	0.0226	78786219	78788510	"Sobic.001G522700.1.v3.1"	5708590	5706025	"CDS:Zm00001d027459_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8183"	"#7r"	"a31607_1"	"b34889_1"	0.209	0.076	78485911	78485548	"Sobic.001G518700.1.v3.1"	6797947	6798310	"CDS:Zm00001d027500_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8184"	"#7r"	"a31607_1"	"b34889_1"	0.305	0.0337	78929929	78926906	"Sobic.001G525000.1.v3.1"	5431373	5434260	"CDS:Zm00001d027441_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8185"	"#7r"	"a31607_1"	"b34889_1"	0.0979	0.0297	78705939	78704798	"Sobic.001G521900.1.v3.1"	6021796	6023186	"CDS:Zm00001d027469_T001"	0.226	2.66150983606557	61	1529	"sub1"
"8186"	"#7r"	"a31607_2"	"b34889_2"	0.1654	0.0081	4177992	4174803	"Sobic.002G044000.1.v3.1"	242047535	242051759	"CDS:Zm00001d007900_T002"	0.2128	6.19874166666667	12	472	"sub2"
"8187"	"#7r"	"a31607_2"	"b34889_2"	1.1319	0.0566	4334493	4338417	"Sobic.002G045800.1.v3.1"	241903933	241906029	"CDS:Zm00001d007896_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8188"	"#7r"	"a31607_2"	"b34889_2"	0.206	0.0563	4382874	4379644	"Sobic.002G047000.2.v3.1"	241881521	241884664	"CDS:Zm00001d007890_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8189"	"#7r"	"a31607_2"	"b34889_2"	0.4636	0.0613	4363039	4364276	"Sobic.002G046500.1.v3.1"	241898638	241897454	"CDS:Zm00001d007894_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8190"	"#7r"	"a31607_2"	"b34889_2"	0.2196	0.034	4497814	4502477	"Sobic.002G047700.1.v3.1"	241879683	241875039	"CDS:Zm00001d007889_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8191"	"#7r"	"a31607_2"	"b34889_2"	0.163	0.003	4282076	4275534	"Sobic.002G045300.1.v3.1"	241928291	241932422	"CDS:Zm00001d007897_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8192"	"#7r"	"a31607_2"	"b34889_2"	68.7141	0.4642	4127915	4129241	"Sobic.002G043400.2.v3.1"	242053549	242052875	"CDS:Zm00001d007901_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8193"	"#7r"	"a31607_2"	"b34889_2"	0.1879	0.0137	4257165	4257953	"Sobic.002G045100.1.v3.1"	241935747	241934956	"CDS:Zm00001d007898_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8194"	"#7r"	"a31607_2"	"b34889_2"	0.1104	0.0093	4122700	4118568	"Sobic.002G043300.2.v3.1"	242055150	242059260	"CDS:Zm00001d007902_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8195"	"#7r"	"a31607_2"	"b34889_2"	0.171	0.007	4081679	4066570	"Sobic.002G042600.1.v3.1"	242152262	242173531	"CDS:Zm00001d007904_T002"	0.2128	6.19874166666667	12	472	"sub2"
"8196"	"#7r"	"a31607_2"	"b34889_2"	1.8634	0.3062	4367011	4365281	"Sobic.002G046600.1.v3.1"	241892858	241894357	"CDS:Zm00001d007893_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8197"	"#7r"	"a31607_2"	"b34889_2"	0.9886	0.2156	4192996	4193775	"Sobic.002G044100.2.v3.1"	241937399	241936792	"CDS:Zm00001d007899_T001"	0.2128	6.19874166666667	12	472	"sub2"
"8198"	"#7r"	"a31607_2"	"b34889_7"	0.1876	0.063	47163237	47160373	"Sobic.002G155200.1.v3.1"	82852243	82855500	"CDS:Zm00001d019987_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8199"	"#7r"	"a31607_2"	"b34889_7"	0.1544	0.0274	47149763	47159170	"Sobic.002G155100.1.v3.1"	83023636	83010529	"CDS:Zm00001d019988_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8200"	"#7r"	"a31607_2"	"b34889_7"	58.4623	0.979	47707176	47715867	"Sobic.002G157000.2.v3.1"	81060050	81047310	"CDS:Zm00001d019968_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8201"	"#7r"	"a31607_2"	"b34889_7"	0.3051	0.0383	47252665	47256309	"Sobic.002G155400.1.v3.1"	81915296	81911649	"CDS:Zm00001d019983_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8202"	"#7r"	"a31607_2"	"b34889_7"	0.1419	0.0505	47441622	47439563	"Sobic.002G156100.1.v3.1"	81722957	81720972	"CDS:Zm00001d019980_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8203"	"#7r"	"a31607_2"	"b34889_7"	0.1085	0.0031	47261075	47259766	"Sobic.002G155500.1.v3.1"	81824052	81825270	"CDS:Zm00001d019981_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8204"	"#7r"	"a31607_2"	"b34889_7"	0.2246	0.042	49097462	49091428	"Sobic.002G158900.1.v3.1"	80242054	80232373	"CDS:Zm00001d019957_T002"	0.17715	5.14940833333333	12	927	"sub1"
"8205"	"#7r"	"a31607_2"	"b34889_7"	1.0366	0.5831	49000095	48978771	"Sobic.002G158500.1.v3.1"	80964993	80976199	"CDS:Zm00001d019966_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8206"	"#7r"	"a31607_2"	"b34889_7"	0.1667	0.0696	47005042	46999353	"Sobic.002G155000.1.v3.1"	83170171	83172871	"CDS:Zm00001d019990_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8207"	"#7r"	"a31607_2"	"b34889_7"	0.1177	0.0345	46825798	46790446	"Sobic.002G154400.1.v3.1"	84160811	84203845	"CDS:Zm00001d020001_T007"	0.17715	5.14940833333333	12	927	"sub1"
"8208"	"#7r"	"a31607_2"	"b34889_7"	0.722	0.0379	46870648	46867745	"Sobic.002G154600.1.v3.1"	83695172	83697945	"CDS:Zm00001d019994_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8209"	"#7r"	"a31607_2"	"b34889_7"	0.1655	0.0459	46931535	46930033	"Sobic.002G154800.1.v3.1"	83431805	83433304	"CDS:Zm00001d019993_T001"	0.17715	5.14940833333333	12	927	"sub1"
"8210"	"#7r"	"a31607_4"	"b34889_5"	0.4913	0.0684	9703372	9705891	"Sobic.004G103200.1.v3.1"	151004102	151001655	"CDS:Zm00001d016223_T001"	0.2533	2.3823975	40	1035	"sub1"
"8211"	"#7r"	"a31607_4"	"b34889_5"	0.1588	0.0899	9739362	9731086	"Sobic.004G103400.1.v3.1"	150964787	150960775	"CDS:Zm00001d016219_T001"	0.2533	2.3823975	40	1035	"sub1"
"8212"	"#7r"	"a31607_4"	"b34889_5"	0.3836	0.0363	9749965	9749542	"Sobic.004G103500.1.v3.1"	150673636	150674062	"CDS:Zm00001d016216_T001"	0.2533	2.3823975	40	1035	"sub1"
"8213"	"#7r"	"a31607_4"	"b34889_5"	0.0656	0.014	9756354	9758660	"Sobic.004G103600.1.v3.1"	150389534	150386348	"CDS:Zm00001d016203_T002"	0.2533	2.3823975	40	1035	"sub1"
"8214"	"#7r"	"a31607_4"	"b34889_5"	0.427	0.157	9586747	9584881	"Sobic.004G102500.1.v3.1"	151407104	151405284	"CDS:Zm00001d016231_T001"	0.2533	2.3823975	40	1035	"sub1"
"8215"	"#7r"	"a31607_4"	"b34889_5"	0.1232	0.0458	8721956	8727454	"Sobic.004G098000.2.v3.1"	155697676	155682877	"CDS:Zm00001d016286_T001"	0.2533	2.3823975	40	1035	"sub1"
"8216"	"#7r"	"a31607_4"	"b34889_5"	0.1433	0.0235	9697392	9699581	"Sobic.004G103000.1.v3.1"	151046438	151044249	"CDS:Zm00001d016225_T001"	0.2533	2.3823975	40	1035	"sub1"
"8217"	"#7r"	"a31607_4"	"b34889_5"	0.2212	0.0872	9649161	9651689	"Sobic.004G102800.1.v3.1"	151215938	151215092	"CDS:Zm00001d016230_T001"	0.2533	2.3823975	40	1035	"sub1"
"8218"	"#7r"	"a31607_4"	"b34889_5"	0.3321	0.0426	9169961	9166990	"Sobic.004G100900.1.v3.1"	154044592	154062059	"CDS:Zm00001d016259_T001"	0.2533	2.3823975	40	1035	"sub1"
"8219"	"#7r"	"a31607_4"	"b34889_5"	0.1727	0.0129	8616241	8606799	"Sobic.004G097200.1.v3.1"	156480327	156483556	"CDS:Zm00001d016305_T001"	0.2533	2.3823975	40	1035	"sub1"
"8220"	"#7r"	"a31607_4"	"b34889_5"	0.1138	0.0576	9561697	9565614	"Sobic.004G102400.1.v3.1"	151511932	151508041	"CDS:Zm00001d016234_T001"	0.2533	2.3823975	40	1035	"sub1"
"8221"	"#7r"	"a31607_4"	"b34889_5"	0.807	0.1704	8735740	8736595	"Sobic.004G098200.1.v3.1"	155498071	155498802	"CDS:Zm00001d016281_T001"	0.2533	2.3823975	40	1035	"sub1"
"8222"	"#7r"	"a31607_4"	"b34889_5"	0.3504	0.0244	9408555	9409764	"Sobic.004G101800.1.v3.1"	153524604	153523441	"CDS:Zm00001d016253_T001"	0.2533	2.3823975	40	1035	"sub1"
"8223"	"#7r"	"a31607_4"	"b34889_5"	0.2475	0.0342	9277023	9278216	"Sobic.004G101000.1.v3.1"	153891184	153890142	"CDS:Zm00001d016257_T001"	0.2533	2.3823975	40	1035	"sub1"
"8224"	"#7r"	"a31607_4"	"b34889_5"	0.4713	0.0355	8709337	8708723	"Sobic.004G097800.1.v3.1"	155926763	155927329	"CDS:Zm00001d016294_T001"	0.2533	2.3823975	40	1035	"sub1"
"8225"	"#7r"	"a31607_4"	"b34889_5"	16.754	1.2762	9791026	9793285	"Sobic.004G103800.1.v3.1"	150356891	150355266	"CDS:Zm00001d016200_T006"	0.2533	2.3823975	40	1035	"sub1"
"8226"	"#7r"	"a31607_4"	"b34889_5"	0.1876	0.0232	9417404	9422082	"Sobic.004G101900.1.v3.1"	152960885	152956771	"CDS:Zm00001d016248_T001"	0.2533	2.3823975	40	1035	"sub1"
"8227"	"#7r"	"a31607_4"	"b34889_5"	0.5853	0.0606	9370866	9371779	"Sobic.004G101400.1.v3.1"	153719067	153718167	"CDS:Zm00001d016255_T001"	0.2533	2.3823975	40	1035	"sub1"
"8228"	"#7r"	"a31607_4"	"b34889_5"	0.6478	0.1209	9111445	9110654	"Sobic.004G100700.1.v3.1"	154200894	154201658	"CDS:Zm00001d016260_T001"	0.2533	2.3823975	40	1035	"sub1"
"8229"	"#7r"	"a31607_4"	"b34889_5"	0.1064	0.0141	9865876	9869858	"Sobic.004G104700.1.v3.1"	150305451	150301254	"CDS:Zm00001d016198_T003"	0.2533	2.3823975	40	1035	"sub1"
"8230"	"#7r"	"a31607_4"	"b34889_5"	62.0955	1.1971	8729584	8728276	"Sobic.004G098100.1.v3.1"	155682866	155680931	"CDS:Zm00001d016286_T017"	0.2533	2.3823975	40	1035	"sub1"
"8231"	"#7r"	"a31607_4"	"b34889_5"	0.428	0.0124	9453135	9450694	"Sobic.004G102200.1.v3.1"	151836052	151837904	"CDS:Zm00001d016237_T001"	0.2533	2.3823975	40	1035	"sub1"
"8232"	"#7r"	"a31607_4"	"b34889_5"	0.1532	0.0448	9316393	9317449	"Sobic.004G101200.1.v3.1"	153845473	153844610	"CDS:Zm00001d016256_T001"	0.2533	2.3823975	40	1035	"sub1"
"8233"	"#7r"	"a31607_4"	"b34889_5"	0.2416	0.0253	9667094	9672322	"Sobic.004G102900.2.v3.1"	151142597	151137410	"CDS:Zm00001d016228_T001"	0.2533	2.3823975	40	1035	"sub1"
"8234"	"#7r"	"a31607_4"	"b34889_5"	0.127	0.0103	8643879	8648981	"Sobic.004G097400.1.v3.1"	156146536	156137856	"CDS:Zm00001d016299_T001"	0.2533	2.3823975	40	1035	"sub1"
"8235"	"#7r"	"a31607_4"	"b34889_5"	5.178	1.311	9762291	9760364	"Sobic.004G103700.1.v3.1"	150374045	150374332	"Zm00001d016201_T001"	0.2533	2.3823975	40	1035	"sub1"
"8236"	"#7r"	"a31607_4"	"b34889_5"	0.1197	0.0354	9376433	9374406	"Sobic.004G101500.1.v3.1"	153618500	153620449	"CDS:Zm00001d016254_T001"	0.2533	2.3823975	40	1035	"sub1"
"8237"	"#7r"	"a31607_4"	"b34889_5"	0.3621	0.1697	9434727	9447438	"Sobic.004G102100.1.v3.1"	152262996	152247445	"CDS:Zm00001d016242_T002"	0.2533	2.3823975	40	1035	"sub1"
"8238"	"#7r"	"a31607_4"	"b34889_5"	0.1573	0.0478	8887387	8890619	"Sobic.004G099600.1.v3.1"	155418583	155421465	"CDS:Zm00001d016277_T001"	0.2533	2.3823975	40	1035	"sub1"
"8239"	"#7r"	"a31607_4"	"b34889_5"	0.2591	0.0802	10122931	10125098	"Sobic.004G106300.1.v3.1"	148525963	148523734	"CDS:Zm00001d016175_T001"	0.2533	2.3823975	40	1035	"sub1"
"8240"	"#7r"	"a31607_4"	"b34889_5"	0.1415	0.0156	8580839	8584657	"Sobic.004G096900.1.v3.1"	156572419	156568100	"CDS:Zm00001d016308_T003"	0.2533	2.3823975	40	1035	"sub1"
"8241"	"#7r"	"a31607_4"	"b34889_5"	0.5227	0.04	8639932	8641065	"Sobic.004G097300.1.v3.1"	156276703	156275508	"CDS:Zm00001d016301_T001"	0.2533	2.3823975	40	1035	"sub1"
"8242"	"#7r"	"a31607_4"	"b34889_5"	0.5737	0.0403	9835636	9837381	"Sobic.004G104400.1.v3.1"	150353890	150352205	"CDS:Zm00001d016199_T001"	0.2533	2.3823975	40	1035	"sub1"
"8243"	"#7r"	"a31607_4"	"b34889_5"	0.3105	0.0763	8953908	8954576	"Sobic.004G100000.1.v3.1"	154979067	154978450	"CDS:Zm00001d016269_T001"	0.2533	2.3823975	40	1035	"sub1"
"8244"	"#7r"	"a31607_4"	"b34889_5"	0.1454	0.0285	9877744	9871623	"Sobic.004G104800.1.v3.1"	150295177	150299578	"CDS:Zm00001d016197_T001"	0.2533	2.3823975	40	1035	"sub1"
"8245"	"#7r"	"a31607_4"	"b34889_5"	0.1389	0.0094	9886180	9882138	"Sobic.004G104900.1.v3.1"	149304368	149309540	"CDS:Zm00001d016188_T001"	0.2533	2.3823975	40	1035	"sub1"
"8246"	"#7r"	"a31607_4"	"b34889_5"	1.0475	0.0675	8602811	8604151	"Sobic.004G097100.1.v3.1"	156487581	156486247	"CDS:Zm00001d016306_T001"	0.2533	2.3823975	40	1035	"sub1"
"8247"	"#7r"	"a31607_4"	"b34889_5"	0.166	0.0611	9949875	9946813	"Sobic.004G105500.1.v3.1"	148921887	148924910	"CDS:Zm00001d016181_T001"	0.2533	2.3823975	40	1035	"sub1"
"8248"	"#7r"	"a31607_4"	"b34889_5"	0.2612	0.0501	8673573	8675516	"Sobic.004G097700.1.v3.1"	156111320	156109414	"CDS:Zm00001d016298_T001"	0.2533	2.3823975	40	1035	"sub1"
"8249"	"#7r"	"a31607_4"	"b34889_5"	0.0771	0.0227	8554019	8562597	"Sobic.004G096700.1.v3.1"	156667956	156652618	"CDS:Zm00001d016311_T002"	0.2533	2.3823975	40	1035	"sub1"
"8250"	"#7r"	"a31607_9"	"b34889_6"	0.1828	0.0179	50514159	50511733	"Sobic.009G148000.1.v3.1"	154857022	154859451	"CDS:Zm00001d038340_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8251"	"#7r"	"a31607_9"	"b34889_6"	0.7515	0.0481	50526362	50525419	"Sobic.009G148100.1.v3.1"	154811787	154812744	"CDS:Zm00001d038338_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8252"	"#7r"	"a31607_9"	"b34889_6"	0.1887	0.0343	50832510	50830542	"Sobic.009G152000.1.v3.1"	154178795	154180952	"CDS:Zm00001d038312_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8253"	"#7r"	"a31607_9"	"b34889_6"	0.3163	0.1158	50620966	50621325	"Sobic.009G149300.1.v3.1"	154721952	154719044	"CDS:Zm00001d038331_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8254"	"#7r"	"a31607_9"	"b34889_6"	0.1844	0.0542	50644314	50642615	"Sobic.009G149800.1.v3.1"	154610898	154620072	"CDS:Zm00001d038327_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8255"	"#7r"	"a31607_9"	"b34889_6"	0.1932	0.0241	50630336	50627106	"Sobic.009G149500.1.v3.1"	154712793	154715484	"CDS:Zm00001d038330_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8256"	"#7r"	"a31607_9"	"b34889_6"	0.1144	0.0175	50632759	50634139	"Sobic.009G149600.1.v3.1"	154634417	154629361	"CDS:Zm00001d038329_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8257"	"#7r"	"a31607_9"	"b34889_6"	0.107	0.0364	50640710	50634883	"Sobic.009G149700.1.v3.1"	154621449	154627156	"CDS:Zm00001d038328_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8258"	"#7r"	"a31607_9"	"b34889_6"	103.4245	0.224	50605246	50599570	"Sobic.009G148900.1.v3.1"	154786083	154781862	"CDS:Zm00001d038333_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8259"	"#7r"	"a31607_9"	"b34889_6"	0.1381	0.0192	50654155	50649830	"Sobic.009G149900.1.v3.1"	154559623	154564164	"CDS:Zm00001d038326_T002"	0.2217	5.70958421052632	19	333	"sub1"
"8260"	"#7r"	"a31607_9"	"b34889_6"	0.4133	0.1345	50672095	50673670	"Sobic.009G150000.1.v3.1"	154464995	154463578	"CDS:Zm00001d038325_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8261"	"#7r"	"a31607_9"	"b34889_6"	0.0951	0.0283	50582553	50578952	"Sobic.009G148500.1.v3.1"	154809319	154806337	"CDS:Zm00001d038337_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8262"	"#7r"	"a31607_9"	"b34889_6"	0.2217	0.0417	50778637	50784547	"Sobic.009G151400.1.v3.1"	154396570	154392791	"CDS:Zm00001d038321_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8263"	"#7r"	"a31607_9"	"b34889_6"	0.2711	0.0666	50839684	50842390	"Sobic.009G152100.1.v3.1"	154178224	154176244	"CDS:Zm00001d038311_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8264"	"#7r"	"a31607_9"	"b34889_6"	0.8268	0.0613	50864687	50862901	"Sobic.009G152200.1.v3.1"	154170120	154171881	"CDS:Zm00001d038310_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8265"	"#7r"	"a31607_9"	"b34889_6"	0.4296	0.1417	50828792	50828160	"Sobic.009G151900.1.v3.1"	154199362	154200027	"CDS:Zm00001d038316_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8266"	"#7r"	"a31607_9"	"b34889_6"	0.2772	0.0515	50798334	50800759	"Sobic.009G151600.2.v3.1"	154383061	154382390	"CDS:Zm00001d038320_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8267"	"#7r"	"a31607_9"	"b34889_6"	0.1085	0.0184	50804018	50814281	"Sobic.009G151700.1.v3.1"	154352595	154339909	"CDS:Zm00001d038319_T002"	0.2217	5.70958421052632	19	333	"sub1"
"8268"	"#7r"	"a31607_9"	"b34889_6"	0.2379	0.0546	50819913	50815994	"Sobic.009G151800.1.v3.1"	154317639	154322576	"CDS:Zm00001d038318_T001"	0.2217	5.70958421052632	19	333	"sub1"
"8269"	"#7r"	"a31607_9"	"b34889_8"	0.4794	0.2745	191003	187626	"Sobic.009G002100.3.v3.1"	139029285	139031958	"CDS:Zm00001d011101_T001"	0.20605	0.380508333333333	12	73	"sub2"
